UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,191211346,05/02/2019,520 BOULEVARD SE,605,Grant Park,W,33.7407,-84.36764,
LARCENY-NON VEHICLE,191221446,05/02/2019,490 WOODWARD AVE SE,605,Grant Park,W,33.74561,-84.37166,
BURGLARY,191221193,05/02/2019,1337 HOSEA L WILLIAMS DR SE,609,Edgewood,O,33.75322,-84.34376,
AGG ASSAULT,191220370,05/02/2019,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849,
ROBBERY,191212390,05/01/2019,1188 MCLENDON AVE NE,608,Candler Park,N,33.76504,-84.34876,
LARCENY-NON VEHICLE,191211095,05/01/2019,650 PONCE DE LEON AVE NE,614,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,191210786,05/01/2019,1120 ROSEDALE DR NE,601,Virginia Highland,F,33.78011,-84.35047,
LARCENY-FROM VEHICLE,191211187,05/01/2019,1190 BOULDERCREST DR SE,612,East Atlanta,W,33.72159,-84.33115,
LARCENY-FROM VEHICLE,191210942,05/01/2019,931 MONROE DR NE @BELTLINE BUSINESS,614,Midtown,E,33.77909,-84.36717,
AUTO THEFT,191212377,05/01/2019,1181 MCPHERSON AVE SE,612,East Atlanta,W,33.74299,-84.34879,
LARCENY-NON VEHICLE,191211846,05/01/2019,828 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.76826,-84.36043,
LARCENY-NON VEHICLE,191211067,05/01/2019,306 NELMS AVE NE,608,Lake Claire,N,33.76263,-84.33239,
LARCENY-NON VEHICLE,191211068,05/01/2019,1348 PONCE DE LEON AVE NE,608,Druid Hills,N,33.77534,-84.34329,
LARCENY-NON VEHICLE,191210739,05/01/2019,797 VIRGINIA AVE NE,601,Virginia Highland,F,33.78163,-84.36075,
